language,model_type,model_subtype,model_name,unit_of_analysis,run_uuid,runName,exp_id,train_recall_macro_std,train_recall_micro_mean,test_accuracy_mean,train_precision_micro_std,test_f1_macro_mean,test_recall_macro_std,test_recall_micro_std,test_recall_macro_mean,test_accuracy_std,test_f1_micro_mean,train_f1_micro_std,train_accuracy_std,train_f1_macro_mean,test_precision_macro_std,train_recall_micro_std,test_precision_micro_mean,test_precision_micro_std,train_f1_micro_mean,train_accuracy_mean,train_precision_macro_mean,test_recall_micro_mean,test_f1_macro_std,train_precision_macro_std,test_precision_macro_mean,train_recall_macro_mean,test_f1_micro_std,train_f1_macro_std,train_precision_micro_mean,min_df,multilabel_type,base_estimator_name,min_var,n_features,tfidf,corr_threshold,analysis_level,spacy_model_used,max_df,vectorizer_max_features,is_count_vectorizer,n_gram_range_start,n_gram_range_end
en,KNN,Random Oversampling,kNN_ROS,raw_text,968cd50c3b6e4090abd7b03644b6faaa,powerful-donkey-679,510629908846694521,0.0,1.0,0.023257404801657,0.0,0.5435677292960679,0.0251336318199293,0.0130013680684723,0.673417381010715,0.0093275595995841,0.663163307591582,0.0,0.0,1.0,0.0074150201596311,0.0,0.6271491224785267,0.0144231225381418,1.0,1.0,1.0,0.7304685312460227,0.0100611131884572,0.0,0.4837369646793446,1.0,0.0102889042377764,0.0,1.0,0.0078092894787963,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",0.0,471,True,0.9994026722450498,model_wide,en_core_web_sm,0.6883901831659422,493,False,1,3
en,KNN,Random Oversampling,kNN_ROS,title,391bd50a04d149ff8decf89555abf1a2,merciful-boar-978,444222037643994048,0.0009803001948914,0.9888979751253534,0.0077295335394542,0.0079134396882761,0.4504390626532005,0.0417367417750898,0.0201400418511987,0.6082221997317981,0.0054656744604403,0.5769615300109728,0.0053519680336119,0.0070676326362719,0.9571302502587944,0.0163104817065512,0.0020721890583133,0.5462325007742961,0.0205596292422544,0.9763236813962504,0.9601516257528658,0.9297893866945048,0.6524669084892453,0.0179070815897985,0.0168072906430293,0.3958876282095751,0.9909239397802684,0.0163828687740516,0.0097153334299234,0.9657576867826344,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",0.0,772,True,1.0,model_wide,en_core_web_sm,0.625,10000,False,1,3
en,KNN,Random Oversampling,kNN_ROS,title_and_10_sentences,bcf8e59d5f41478388de3ea31701a035,dazzling-stork-891,997171442558770500,0.0,1.0,0.0154934691705556,0.0,0.5153200945694141,0.036850240516159,0.0285178865129376,0.6846137868451986,0.0071574451967566,0.6435742431643149,0.0,0.0,1.0,0.0139874974119386,0.0,0.6132411822066178,0.0205552144522377,1.0,1.0,1.0,0.7171683348788159,0.0147663536209304,0.0,0.4568630561255533,1.0,0.0164054610510924,0.0,1.0,0.0130351502108598,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",0.0,560,True,0.970843290038614,model_wide,en_core_web_sm,0.4786276416770125,611,False,1,3
en,KNN,Random Oversampling,kNN_ROS,title_and_5_sentences,64cb3c9d25d44fa28bd0a1c54322ad7c,adorable-crab-90,238844306992039305,0.0,1.0,0.0155270758381184,0.0,0.4896322098220653,0.0652876919384627,0.0294135340400647,0.6382311154035847,0.0136873289666478,0.6230075564913854,0.0,0.0,1.0,0.0156586826196652,0.0,0.5913211636623362,0.0167107951263671,1.0,1.0,1.0,0.6925671603120057,0.0091065872730585,0.0,0.4360956494232217,1.0,0.0119064140004509,0.0,1.0,0.01,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",0.0,1320,True,1.0,model_wide,en_core_web_sm,0.675,10000,False,1,3
en,KNN,Random Oversampling,kNN_ROS,title_and_first_paragraph,647d138af07b4907a2c87411356a4906,bright-rat-492,373535050547716540,0.0,1.0,0.0117087088066438,0.0,0.4884769594516292,0.0866928178128376,0.0531912873578283,0.6534610462681106,0.0048745982352455,0.6189716050759602,0.0,0.0,1.0,0.0033016755798784,0.0,0.5866708063710586,0.0064763745065025,1.0,1.0,1.0,0.6972476317751232,0.0167017747059536,0.0,0.4316327513580576,1.0,0.018389641367441,0.0,1.0,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",0.0,3419,True,1.0,model_wide,en_core_web_sm,0.625,10000,False,1,3
en,KNN,Random Oversampling,kNN_ROS,title_and_first_sentence_each_paragraph,21bfd634dbee4b1abe41d811f8c660c7,gifted-steed-717,584385412083643425,0.0636312071635021,0.9422649888971132,0.0175114600724949,0.1463878208616788,0.5211723276697064,0.0194076685866551,0.0198737174245472,0.6958954737051636,0.0001746388402638,0.6519534627899676,0.1254824861582183,0.4437561618003553,0.8833218591108091,0.0128598667026964,0.0816496357254636,0.6126276388030604,0.0148942560981616,0.9112704831173768,0.6862170087976539,0.8546466944624171,0.735916675757741,0.0165753644830209,0.2055606160270098,0.4570866084694456,0.9550059419196016,0.0150324767736319,0.1650078092779727,0.8964881791855853,0.0242669604093465,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",0.0,860,True,1.0,model_wide,en_core_web_sm,0.7358483561155951,885,False,1,3
en,KNN,SMOTE,kNN_SMOTE,raw_text,185bbdffc4c4429c971c5dee0f1edf6c,efficient-mule-647,398472562506760423,0.0,1.0,0.0234286198358085,0.0,0.5409025850332899,0.0226265721240297,0.0122520382816781,0.7226463887730455,0.0085379460156099,0.6653300327737123,0.0,0.0,1.0,0.0033999208338458,0.0,0.6191119528568491,0.0166859348799357,1.0,1.0,1.0,0.76060928380516,0.0023038125794601,0.0,0.471169247470119,1.0,0.0058377465801323,0.0,1.0,0.005944977683842,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,436,True,0.9877001167618314,model_wide,en_core_web_sm,0.4044585792125318,447,False,1,3
en,KNN,SMOTE,kNN_SMOTE,title,3674e23ea253438b8592ad5f5f2404fd,abrasive-fowl-427,527998136194800210,0.0102920541548221,0.9661973697285908,0.0077751378536223,0.0116671862134889,0.4637389901595927,0.0115931084004913,0.014584644091426,0.6269923245712735,0.0027248916654147,0.5915575590565688,0.0058355287233151,0.0047661708352596,0.895408407312198,0.0102031889148602,0.0039631134360003,0.5666404107303191,0.007596817955269,0.9416244709261308,0.9085703868238748,0.8464784530019281,0.6643332151493664,0.0109693760554962,0.0236899206883944,0.4114369034712444,0.9668959660244928,0.0070772212746507,0.0126703270453492,0.9249493847919756,0.0009125325579342,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,373,True,1.0,model_wide,en_core_web_sm,0.7324638229547363,410,False,1,3
en,KNN,SMOTE,kNN_SMOTE,title_and_10_sentences,b1c8491a2aa344b68bb54a798629e59b,mysterious-grub-95,665328204599494959,0.0417483200467038,0.9546015297310634,0.0232918068933041,0.1280143970920762,0.5225739145508314,0.0351900176057874,0.016763317959097,0.6790392764313898,0.0080551318151658,0.6485534538423515,0.1057181793378556,0.4161078028096789,0.9068823555513896,0.0122151284025646,0.0642031323653218,0.6109545333697214,0.0153395567574612,0.9252459584955068,0.7057673509286412,0.8753239716197246,0.7230334415171185,0.0115337839516008,0.1763185302381981,0.4605448603967672,0.9704794797918296,0.0111872731601883,0.1316882356754606,0.9094801517266854,0.0012039440179774,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,911,True,0.9912855920410124,model_wide,en_core_web_sm,0.6747918466565738,971,False,1,3
en,KNN,SMOTE,kNN_SMOTE,title_and_5_sentences,817fd122853540e187b23452bad91469,legendary-grub-190,238844306992039305,0.0458678190056611,0.953476862162831,0.0193694381628036,0.1277526649239696,0.4973473377400356,0.0632911829402531,0.0335208140706375,0.6090430792054932,0.0098172858513582,0.6193465697470296,0.1057921528232443,0.4176478649113526,0.9051467738091724,0.0119815197252833,0.0657936524934773,0.592841720358968,0.0097256125193306,0.9251936513423604,0.7046783625730995,0.8742832345359223,0.6716661212022036,0.0225343734218433,0.1777903547369762,0.4478994653604753,0.9675665541428596,0.0151428579862803,0.134142718913911,0.9096652243176084,0.01,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,1320,True,1.0,model_wide,en_core_web_sm,0.675,10000,False,1,3
en,KNN,SMOTE,kNN_SMOTE,title_and_first_paragraph,c2bede5e99564a57a882c571a3ece0fe,wistful-squirrel-605,373535050547716540,0.0,1.0,0.0136234934336416,0.0,0.4895386486865811,0.0230381994918655,0.0117634964437015,0.6359560506033995,0.007245635252964,0.6250688078991673,0.0,0.0,1.0,0.0199837859856102,0.0,0.5950746639533357,0.0230829861389485,1.0,1.0,1.0,0.6914796178112329,0.0161365204856334,0.0,0.4361619467595615,1.0,0.0147008106973174,0.0,1.0,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,3419,True,1.0,model_wide,en_core_web_sm,0.625,10000,False,1,3
en,KNN,SMOTE,kNN_SMOTE,title_and_first_sentence_each_paragraph,a4a4139d3162416187f5f73195a9afab,adorable-sponge-574,532660621658855932,0.0814258313043812,0.9364844903988182,0.0078895463510848,0.1707933559644026,0.5284204332495189,0.0273069531458798,0.0198912869465476,0.7235908578016481,0.0111575034506753,0.6551927771068614,0.1443719128993182,0.4591070115530048,0.8636089143420295,0.0096312643558449,0.0898244950990296,0.6124075448628976,0.0165873231559648,0.8979136413760185,0.6753623188405798,0.8346244842779145,0.7512336133384244,0.0094820432835459,0.2338762972186183,0.4603263039046903,0.94242324252092,0.0099526178693608,0.1928861231242924,0.879230859815963,0.0204098924051249,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,628,True,1.0,model_wide,en_core_web_sm,0.6332843785417407,646,False,1,3
en,KNN,SVMSMOTE,kNN_SVMSMOTE,raw_text,97d85aa2ada449c4a15324114cffb2ff,efficient-steed-626,510629908846694521,0.0467165066827479,0.9584261321455084,0.0350909289041999,0.1285090072386408,0.5557689287855804,0.037813026460666,0.0271339743267185,0.6650572473101661,0.0127220221710501,0.6650361002754029,0.1014670503957489,0.4079992343688461,0.9087422119270174,0.0127521176409365,0.0587943277601286,0.6309930857988929,0.0028207471153843,0.9282519605981688,0.7115009746588693,0.877323371673478,0.7245897652684595,0.0114291036982357,0.1734909515655707,0.5051333974707801,0.9669664413312824,0.0127835788892874,0.1290580015649815,0.909130409538006,0.0037032529774656,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', SVMSMOTE()), ('model', KNeighborsClassifier())])",0.0,457,True,0.9947092577080044,model_wide,en_core_web_sm,0.5955150644835685,463,False,1,3
en,KNN,SVMSMOTE,kNN_SVMSMOTE,title,c6505b068e804812bf77a0e23166c227,valuable-dolphin-765,327574881987822037,0.0122011186033128,0.905508817571305,0.042706849370276,0.0168701105669143,0.4569221474937823,0.0475004887143537,0.033484036379351,0.5260237435818086,0.0095469232677543,0.5724587669551581,0.0027618693531018,0.0037197511171745,0.8673986955686699,0.0074777364008037,0.0141944188703014,0.5632656024802817,0.0098362738532623,0.9013026814352296,0.7782273412006933,0.8559792100654112,0.6005525100456371,0.0137877748317581,0.0201410583946837,0.4307353994496424,0.9063366152368232,0.0138433827682318,0.0065892519062044,0.9082970463187272,0.0091181706980174,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', SVMSMOTE()), ('model', KNeighborsClassifier())])",0.0,180,True,1.0,model_wide,en_core_web_sm,0.5214861814666145,987,False,1,3
en,KNN,SVMSMOTE,kNN_SVMSMOTE,title_and_10_sentences,8a9b960e8fe9468eb44a55f99380bca5,gregarious-ram-48,997171442558770500,0.0,1.0,0.0271789781080732,0.0,0.5289464757858459,0.0430365034298882,0.026576104550868,0.6426100107916523,0.0070994996101407,0.645585787597617,0.0,0.0,1.0,0.0085027549319008,0.0,0.6162761113672377,0.0178367985372061,1.0,1.0,1.0,0.7007799914543901,0.0163267660635692,0.0,0.477923869308378,1.0,0.0182240996984102,0.0,1.0,0.0193921280989405,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', SVMSMOTE()), ('model', KNeighborsClassifier())])",0.0,435,True,0.9725195165596278,model_wide,en_core_web_sm,0.7057911356979083,468,False,1,3
en,KNN,SVMSMOTE,kNN_SVMSMOTE,title_and_5_sentences,5c62ec7e0d4a452cbe17f61029da10d2,sneaky-goat-933,238844306992039305,0.0,1.0,0.0311693555977837,0.0,0.5226083407336137,0.0600642668831679,0.0334513835639742,0.6055757044945286,0.0056963853632894,0.6417722053697816,0.0,0.0,1.0,0.0183971453051012,0.0,0.6221612100497673,0.0189134223002305,1.0,1.0,1.0,0.6795405598283605,0.0305067112468836,0.0,0.4846057754016821,1.0,0.0221321197304415,0.0,1.0,0.01,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', SVMSMOTE()), ('model', KNeighborsClassifier())])",0.0,1320,True,1.0,model_wide,en_core_web_sm,0.675,10000,False,1,3
en,KNN,SVMSMOTE,kNN_SVMSMOTE,title_and_first_paragraph,39708f0c9fa042e8a840eab56d50b1aa,sincere-foal-43,373535050547716540,0.1192957654003087,0.91512001979708,0.0291857667874915,0.1724417835733024,0.5021650829846713,0.0590357821751183,0.0285204605130865,0.5798126390252647,0.0002910647337729,0.625889857486991,0.1551249484884248,0.4576207628731651,0.8561672266947079,0.0102921008886413,0.1200384191769293,0.6079999386881282,0.0047947697449086,0.8903100969926209,0.6764132553606238,0.8337904893137891,0.6598335878834161,0.0159993076884324,0.2350557442078353,0.4706145865092914,0.915645155318602,0.0114778215080002,0.203410258722079,0.8780652454754149,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', SVMSMOTE()), ('model', KNeighborsClassifier())])",0.0,3419,True,1.0,model_wide,en_core_web_sm,0.625,10000,False,1,3
en,KNN,SVMSMOTE,kNN_SVMSMOTE,title_and_first_sentence_each_paragraph,24c3e61d665b4db99ffaef055085473f,defiant-conch-672,584385412083643425,0.0,1.0,0.0272245824222413,0.0,0.5418476714477295,0.02431246910957,0.0207351444530499,0.6689338988833334,0.0054204349849061,0.6548502562538314,0.0,0.0,1.0,0.0167290804772055,0.0,0.6165610091894771,0.0167713827970242,1.0,1.0,1.0,0.7206260113820252,0.0193827758019599,0.0,0.4830077237262458,1.0,0.0147609792477159,0.0,1.0,0.0015937321256931,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', SVMSMOTE()), ('model', KNeighborsClassifier())])",0.0,940,True,1.0,model_wide,en_core_web_sm,0.6720019541932849,965,False,1,3
en,LinearSVM,BorderlineSMOTE,LinearSVMDual_BorderlineSMOTE,raw_text,9169c9d556254975b72c0391cf726d3a,unleashed-zebra-798,454426227633900840,0.0336867000054429,0.8963685215605531,0.0311357489302208,0.0213476287069638,0.5760143135030393,0.0510723875219985,0.0247449747480777,0.6501131202335584,0.0098924556968979,0.6893687673880865,0.0206411019783301,0.0542146141967756,0.7888843219116924,0.0114936600736092,0.022546634861031,0.6671602110227438,0.0073784056798099,0.8454942030138932,0.2491942878006213,0.7260486919283237,0.7299249759086529,0.0142672047769842,0.0320119842339558,0.5435046833447235,0.9086292497817744,0.0126385082581041,0.0306361696424798,0.8149602844809859,0.0172350471588358,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,822,True,0.9940331954168832,model_wide,en_core_web_sm,0.6134461911461149,883,False,1,3
en,LinearSVM,BorderlineSMOTE,LinearSVMDual_BorderlineSMOTE,title,09fdc2de7a204a9ab3fa82f22ad26bb6,grandiose-grouse-60,535105108603213730,0.0064313257790965,0.8820477360817365,0.0057915490433301,0.0098269380954973,0.4875669568212872,0.0215301617175307,0.0093353839294524,0.5933658843208214,0.0047196600045771,0.6042903066621698,0.0025934751434281,0.0376417460596444,0.7117119856768296,0.0083006895082401,0.0093988613665116,0.5825590585844472,0.0086415451150271,0.8094852970532097,0.1809528815877084,0.632684988159512,0.6514907089219805,0.0036727365567518,0.0139728586139693,0.4425872073015597,0.8977412807982793,0.0027329286931464,0.0087016229290624,0.7736869868805952,0.0009125325579342,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,373,True,1.0,model_wide,en_core_web_sm,0.7324638229547363,410,False,1,3
en,LinearSVM,BorderlineSMOTE,LinearSVMDual_BorderlineSMOTE,title_and_10_sentences,db2b3ef389eb4a3e94cc448a7e669f24,funny-seal-57,515206031441308002,0.008365458716593,0.9548465906378046,0.0409168800391772,0.0087311984898423,0.5606436426863168,0.033984492911787,0.0194454089714641,0.6437434749024039,0.0085026750082888,0.6736990873929308,0.0058372181791314,0.0188616298540679,0.8441484448100279,0.0031163883551747,0.0056836070134807,0.6475233086855811,0.0100087146928735,0.9003776709924386,0.4368275655350284,0.7698989717400245,0.7170992199858178,0.0106467159646587,0.012472240946884,0.5176680102082712,0.9684288709910136,0.0120690815758258,0.0077993953081326,0.86315229031728,0.01,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,2019,True,1.0,model_wide,en_core_web_sm,0.675,10000,False,1,3
en,LinearSVM,BorderlineSMOTE,LinearSVMDual_BorderlineSMOTE,title_and_5_sentences,2e285f545ef04c19916351a683d39b20,fearless-roo-453,785654943921947992,0.0103193363351621,0.9316475808420168,0.0370289134003239,0.0136839775660911,0.5328416037766336,0.0330381173508407,0.0189593996214303,0.5912096001538042,0.0146160080439115,0.6533591241358968,0.0087812157892925,0.0614851846663065,0.8233378040822346,0.028609749013253,0.0049406410607922,0.6429671122884902,0.0288123240594171,0.8904652775501679,0.3714471552959779,0.7627437911486216,0.6781393979890543,0.0179006075561193,0.0342710789961753,0.5083929794576565,0.9334905672462486,0.0169178925407785,0.0281559788966058,0.8649332581505007,0.01,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,1320,True,1.0,model_wide,en_core_web_sm,0.675,10000,False,1,3
en,LinearSVM,BorderlineSMOTE,LinearSVMDual_BorderlineSMOTE,title_and_first_paragraph,5763902b5d8941b99ac1ec2d640a689f,awesome-midge-483,573174189554882823,0.0020694526760292,0.9945724459767744,0.0331297445389496,0.0116682524352294,0.5160058602766306,0.0594522627410864,0.0283066219574089,0.5709686646560752,0.0167265881569158,0.6422800533578176,0.0074578778912091,0.046927254343201,0.9252987547189796,0.0170771471987577,0.0009119096435398,0.6245067755474202,0.014985622998077,0.9656983374193944,0.7695793843058921,0.8746038159876136,0.6711949535446099,0.0297241651450622,0.0270371875386588,0.4847753793028109,0.9960917054386011,0.0146633399791511,0.0180123237272911,0.9432292940154792,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,3419,True,1.0,model_wide,en_core_web_sm,0.625,10000,False,1,3
en,LinearSVM,BorderlineSMOTE,LinearSVMDual_BorderlineSMOTE,title_and_first_sentence_each_paragraph,4737fd47cd9e4758ad3c5428fbfd7946,dashing-grouse-578,825579537546637816,0.0167819822829696,0.9239701989885488,0.0370633154919711,0.0242470900844923,0.5629776608416224,0.0381659287710782,0.0265566151007382,0.6447444580071902,0.0139498273303222,0.6772262737460996,0.0166549492702428,0.0560999624118454,0.7983388470619586,0.0094671307592497,0.0085499240869649,0.6520105507365012,0.019011061680705,0.8601304797217862,0.2866906559753684,0.7225949447577498,0.7226049337260677,0.0052972136625913,0.0294450257472334,0.5227681664291312,0.9362463875559744,0.0069268245033832,0.0241154522235117,0.8189712825201942,0.0015937321256931,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,940,True,1.0,model_wide,en_core_web_sm,0.6720019541932849,965,False,1,3
